id,titre,description,description_en,url_fiche,date_debut,date_fin,type_evenement,public_cible,emplacement,inscription,cout,arrondissement,adresse_principale,lat,long,source,sustainability_score,badge,badge_icon,eco_flag,free_flag,score_breakdown,score_reasons,wheelchair_metro_accessible,wheelchair_metro_m,wheelchair_metro_gap_m,wheelchair_note
112094,Ruches d’art pour les petits,"Après la visite de l’exposition en cours intitulée Les visages de notre histoire, une série de portraits photographiques, les enfants s’amuseront...","After visiting the current exhibition titled *The Faces of Our History*, a series of photographic portraits, the children will have fun...",https://montreal.ca/evenements/ruches-dart-pour-les-petits-112094,2026-07-30,2026-07-30,Art et artisanat,Enfants d'âge préscolaire,À l'extérieur,Entrée libre,Gratuit,Montréal-Nord,nan,45.599788,-73.643581,city,82.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Stop within 277 m', 'Outdoor venue', 'Walk-in (no registration)']",False,,0,No accessible metro station nearby
114494,Ruches d’art pour les petits,"Après la visite de l’exposition en cours intitulée Les visages de notre histoire, une série de portraits photographiques, les enfants s’amuseront...","After visiting the current exhibition titled *The Faces of Our History*, a series of photographic portraits, the children will have fun...",https://montreal.ca/evenements/ruches-dart-pour-les-petits-114494,2026-07-23,2026-07-23,Art et artisanat,Enfants d'âge préscolaire,En salle,Entrée libre,Gratuit,Montréal-Nord,nan,45.599788,-73.643581,city,70.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 277 m', 'Indoor venue', 'Walk-in (no registration)']",False,,0,No accessible metro station nearby
114449,Partenariat : Cinéma sous les étoiles,Le Cinéma sous les étoiles de Funambules Médias est un événement extérieur voué à promouvoir le film documentaire à caractère social et politique.,"Funambules Médias' ""Cinema Under the Stars"" is an outdoor event dedicated to promoting documentary films with social and political themes.",https://montreal.ca/evenements/partenariat-cinema-sous-les-etoiles-114449,2026-08-03,2026-08-03,Cinéma,Pour tous,En salle,Entrée libre,Gratuit,Ville-Marie,nan,45.489629,-73.582172,city,88.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 280 m + BIXI 34 m', 'Indoor venue', 'Walk-in (no registration)']",True,781.0,500,Accessible metro 781 m
110974,Entre dans le jeu! Lance les dés!,Joignez-vous à cette activité de jeux de rôles offerte gratuitement aux enfants à la bibliothèque éphémère de l'Est de Rosemont.,"Join this role-playing activity, offered free of charge to children at the pop-up library in East Rosemont.",https://montreal.ca/evenements/entre-dans-le-jeu-lance-les-des-110974,2026-08-23,2026-08-23,Jeux,Enfants,En salle,Sur inscription,Gratuit,Rosemont–La Petite-Patrie,nan,45.568848571639876,-73.57080248193144,city,52.3,Getting There,🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 207 m + BIXI 218 m', 'Indoor venue', 'Registration required']",False,2048.0,182,Nearest accessible metro 2047 m
110973,Entre dans le jeu! Lance les dés!,Joignez-vous à cette activité de jeux de rôles offerte gratuitement aux enfants à la bibliothèque éphémère de l'Est de Rosemont.,"Join this role-playing activity, offered free of charge to children at the pop-up library in East Rosemont.",https://montreal.ca/evenements/entre-dans-le-jeu-lance-les-des-110973,2026-08-09,2026-08-09,Jeux,Enfants,En salle,Sur inscription,Gratuit,Rosemont–La Petite-Patrie,nan,45.568848571639876,-73.57080248193144,city,52.3,Getting There,🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 207 m + BIXI 218 m', 'Indoor venue', 'Registration required']",False,2048.0,182,Nearest accessible metro 2047 m
114497,Enquête à la bibliothèque : Qui a volé le trésor du Pirate Mordecai?,Enquête à la Bibliothèque Mordecai-Richler dans le cadre du Club de lecture d'été,Investigation at the Mordecai Richler Library as part of the Summer Book Club,https://montreal.ca/evenements/enquete-la-bibliotheque-qui-vole-le-tresor-du-pirate-mordecai-114497,2026-07-25,2026-07-31,Jeux,Enfants,En salle,Entrée libre,Gratuit,Le Plateau-Mont-Royal,nan,45.521642,-73.60166100000001,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 67 m + BIXI 150 m', 'Indoor venue', 'Walk-in (no registration)']",False,1072.0,23,Nearest accessible metro 1071 m
113826,Métamorphoses,Exposition. Métamorphoses. Collectif des Artistes en Arts Visuels du Nord de Montréal (AAVNM). Du 17 au 28 août. Bibliothèque Yves-Ryan. Gratuit,Exhibition: Metamorphoses. Organized by the Association of Visual Artists of Northern Montreal (AAVNM). August 17–28. Yves-Ryan Library. Free,https://montreal.ca/evenements/metamorphoses-113826,2026-08-17,2026-08-28,Exposition,Pour tous,En salle,Entrée libre,Gratuit,Montréal-Nord,nan,45.596396,-73.631285,city,70.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 91 m', 'Indoor venue', 'Walk-in (no registration)']",False,,661,No accessible metro station nearby
110863,Conte d'hiver - BOP,"Le Quai 5160 propose une programmation culturelle, gratuite ou à petits prix, en arts visuels, cinéma et arts de la scène.","Quai 5160 offers a cultural program—free or at low cost—featuring visual arts, film, and the performing arts.",https://montreal.ca/evenements/conte-dhiver-bop-110863,2026-12-05,2026-12-05,Musique,Famille,À l'extérieur,Avec billet,Payant,Verdun,nan,45.453875751695,-73.563987662722,city,59.0,Getting There,🌿,False,False,"{'transit_access': 33.8, 'outdoor_green': 20.0, 'walkin_access': 5.2}","['Metro within 859 m', 'Outdoor venue', 'Ticket required']",False,1439.0,580,Nearest accessible metro 1438 m
114431,Rivière-Rivière: le dôme immersif,club td. dôme immersif. parcours de l'eau,TD Club. Immersive Dome. Water Journey,https://montreal.ca/evenements/riviere-riviere-le-dome-immersif-114431,2026-07-30,2026-07-30,Science et techno,Famille,À l'extérieur,Entrée libre,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,82.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Stop within 58 m', 'Outdoor venue', 'Walk-in (no registration)']",False,,0,No accessible metro station nearby
114437,Fête de clôture du club de lecture d'été TD.,fête de clôture. club td,closing party. TD Club,https://montreal.ca/evenements/fete-de-cloture-du-club-de-lecture-dete-td-114437,2026-08-15,2026-08-15,Art et artisanat,Pour tous,À l'extérieur,Sur inscription,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,57.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Stop within 58 m', 'Outdoor venue', 'Registration required']",False,,0,No accessible metro station nearby
114436,Le monde de la bande dessinée des créatures mythiques,créatures mythiques. kokobrik. bande dessinée,mythical creatures. kokobrik. comic book,https://montreal.ca/evenements/le-monde-de-la-bande-dessinee-des-creatures-mythiques-114436,2026-08-06,2026-08-06,Art et artisanat,Enfants,À l'extérieur,Sur inscription,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,57.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Stop within 58 m', 'Outdoor venue', 'Registration required']",False,,0,No accessible metro station nearby
114424,C'est moi le chef!,cuisine. c'est moi le chef. atelier. club td,Kitchen. I'm the chef. Workshop. TD Club,https://montreal.ca/evenements/cest-moi-le-chef-114424,2026-07-18,2026-07-18,Cuisine,Enfants,À l'extérieur,Sur inscription,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,57.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Stop within 58 m', 'Outdoor venue', 'Registration required']",False,,0,No accessible metro station nearby
114024,SOS eau - Yayo,"Exposition Yayo Montréal, découvrez une œuvre engagée autour du plastique et de l’environnement, mêlant dessins, installation et livre, et laissez-vous inspirer","Yayo Montreal Exhibition: Discover a thought-provoking body of work exploring plastic and the environment, combining drawings, installations, and a book—and let yourself be inspired",https://montreal.ca/evenements/sos-eau-yayo-114024,2026-06-13,2026-09-13,Exposition,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.4959,-73.622245,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 134 m + BIXI 50 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1262.0,1127,Nearest accessible metro 1261 m
114517,"Devenir chez nous, une communauté d'oiseaux bigarrés - Iphigénie Marcoux-Fortier",Une exposition gratuite d'Iphigénie Marcoux-Fortier sur les cimaises du marché atwater.,A free exhibition by Iphigénie Marcoux-Fortier on display at the Atwater Market.,https://montreal.ca/evenements/devenir-chez-nous-une-communaute-doiseaux-bigarres-iphigenie-marcoux-fortier-114517,2026-06-20,2027-04-30,Exposition,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville de Montréal,nan,45.479177355827,-73.575632745267,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 494 m + BIXI 32 m', 'Outdoor venue', 'Walk-in (no registration)']",True,515.0,21,Accessible metro 514 m
108307,Que ta lumière - Maude Audet,Venez partager un moment doux et sensible avec Maude Audet qui nous présente ses dernières créations indie-folk. Un rendez-vous à ne pas manquer!,Come share a sweet and heartfelt moment with Maude Audet as she presents her latest indie-folk creations. An event you won't want to miss!,https://montreal.ca/evenements/que-ta-lumiere-maude-audet-108307,2026-11-05,2026-11-05,Musique,Pour tous,À l'extérieur,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,52.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Outdoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
114417,Mon aquarium magique,aquarium. magique. natalia. club td,aquarium. magic. natalia. club td,https://montreal.ca/evenements/mon-aquarium-magique-114417,2026-07-29,2026-07-29,Art et artisanat,Enfants,À l'extérieur,Sur inscription,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,57.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Stop within 58 m', 'Outdoor venue', 'Registration required']",False,,0,No accessible metro station nearby
114410,C'est la fête à la mer,pâte à modeler. Natalia. Atelier créatif. club td,Playdough. Natalia. Creative Workshop. TD Club,https://montreal.ca/evenements/cest-la-fete-la-mer-114410,2026-07-22,2026-07-22,Art et artisanat,Enfants,En salle,Sur inscription,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,45.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 58 m', 'Indoor venue', 'Registration required']",False,,0,No accessible metro station nearby
114406,Trésors de la mer,Natalia. trésors. mer. pâte à modeler. peinture,Natalia. treasures. sea. modeling clay. paint,https://montreal.ca/evenements/tresors-de-la-mer-114406,2026-07-15,2026-07-15,Art et artisanat,Enfants,En salle,Sur inscription,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,45.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 58 m', 'Indoor venue', 'Registration required']",False,,0,No accessible metro station nearby
114233,Club de lecture d'été TD de l'île-Bizard,club de lecture td. bibliothèque de montreal,TD Book Club. Montreal Library,https://montreal.ca/evenements/club-de-lecture-dete-td-de-lile-bizard-114233,2026-06-20,2026-08-15,Club de lecture et littérature,Enfants,En salle,Sur inscription,Gratuit,L'Île-Bizard–Sainte-Geneviève,nan,45.488615,-73.882303,city,45.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 58 m', 'Indoor venue', 'Registration required']",False,,0,No accessible metro station nearby
109213,Conte d'hiver - BOP,"Quelques jours avant Noël, un mononcle hirsute et malcommode voit sa chère quiétude troublée par l’arrivée des petits cousins, créatures sans foi...","A few days before Christmas, a shaggy, grumpy uncle finds his cherished peace and quiet disrupted by the arrival of his young cousins, those faithless little creatures...",https://montreal.ca/evenements/conte-dhiver-bop-109213,2026-11-26,2026-11-26,Musique,Enfants,À l'extérieur,Entrée libre,Gratuit,Ville de Montréal,nan,45.615812,-73.62235,city,82.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Stop within 206 m', 'Outdoor venue', 'Walk-in (no registration)']",False,,656,No accessible metro station nearby
109401,Conte d'hiver - BOP,"Quelques jours avant Noël, un mononcle hirsute et malcommode voit sa chère quiétude troublée par l’arrivée des petits cousins, créatures sans foi...","A few days before Christmas, a shaggy, grumpy uncle finds his cherished peace and quiet disrupted by the arrival of his young cousins, those faithless little creatures...",https://montreal.ca/evenements/conte-dhiver-bop-109401,2026-12-20,2026-12-20,Musique,Enfants,En salle,Entrée libre,Gratuit,Saint-Léonard,"8370, boulevard Lacordaire",45.585729,-73.597009,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 100 m + BIXI 158 m', 'Indoor venue', 'Walk-in (no registration)']",False,,1863,No accessible metro station nearby
111624,Conte d'hiver - BOP,"Quelques jours avant Noël, un mononcle hirsute et malcommode voit sa chère quiétude troublée par l’arrivée des petits cousins, créatures sans foi...","A few days before Christmas, a shaggy, grumpy uncle finds his cherished peace and quiet disrupted by the arrival of his young cousins, those faithless little creatures...",https://montreal.ca/evenements/conte-dhiver-bop-111624,2026-12-12,2026-12-12,Musique,Enfants,En salle,Entrée libre,Gratuit,Ahuntsic-Cartierville,nan,45.553373,-73.662956,city,88.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 457 m + BIXI 54 m', 'Indoor venue', 'Walk-in (no registration)']",True,457.0,0,Accessible metro 457 m
112987,"Dounia, le grand pays blanc - André Kadi et Marya Zarif","Venez assister à la projection de Dounia, le grand pays blanc dans le cadre du programme Hors les murs et le ciné-club de Saint-Michel","Come see a screening of *Dounia, the Great White Country* as part of the “Hors les murs” program and the Saint-Michel film club",https://montreal.ca/evenements/dounia-le-grand-pays-blanc-andre-kadi-et-marya-zarif-112987,2026-09-25,2026-09-25,Cinéma,Pour tous,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.577624,-73.61157,city,70.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 208 m', 'Indoor venue', 'Walk-in (no registration)']",False,,2109,No accessible metro station nearby
114551,Voyage au coeur des légendes marines,Participez à cette activité offerte par la bibliothèque L'Octogone.,Join us for this event hosted by L'Octogone Library.,https://montreal.ca/evenements/voyage-au-coeur-des-legendes-marines-114551,2026-07-30,2026-07-30,Art et artisanat,Enfants,En salle,Sur inscription,Gratuit,LaSalle,nan,45.42424326338707,-73.62360413783053,city,52.3,Getting There,🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 55 m + BIXI 140 m', 'Indoor venue', 'Registration required']",False,2927.0,0,Nearest accessible metro 2927 m
113973,Sentier des contes : Colette n’a besoin de personne,Participez à cette activité offerte par la bibliothèque L'Octogone.,Join us for this event hosted by L'Octogone Library.,https://montreal.ca/evenements/sentier-des-contes-colette-na-besoin-de-personne-113973,2026-06-08,2026-09-04,Club de lecture et littérature,Pour tous,En salle,Entrée libre,Gratuit,LaSalle,nan,45.42424326338707,-73.62360413783053,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 55 m + BIXI 140 m', 'Indoor venue', 'Walk-in (no registration)']",False,2927.0,0,Nearest accessible metro 2927 m
112500,Activités ludiques de vulgarisation scientifique - BiCéab,"Biogéochimie, lacs Québec, activités enfants, vulgarisation scientifique, bibliothèque Saint-Léonard, jardin extérieur, environnement, pollution aquatique.","Biogeochemistry, Quebec lakes, children's activities, science outreach, Saint-Léonard Library, outdoor garden, environment, water pollution.",https://montreal.ca/evenements/activites-ludiques-de-vulgarisation-scientifique-biceab-112500,2026-07-19,2026-07-19,Science et techno,Famille,En salle,Entrée libre,Gratuit,Rosemont–La Petite-Patrie,nan,45.531723,-73.595735,city,88.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 228 m + BIXI 141 m', 'Indoor venue', 'Walk-in (no registration)']",True,228.0,0,Accessible metro 228 m
113595,Activités ludiques de vulgarisation scientifique - BiCéab,"Biogéochimie, lacs Québec, activités enfants, vulgarisation scientifique, bibliothèque Saint-Léonard, jardin extérieur, environnement, pollution aquatique.","Biogeochemistry, Quebec lakes, children's activities, science outreach, Saint-Léonard Library, outdoor garden, environment, water pollution.",https://montreal.ca/evenements/activites-ludiques-de-vulgarisation-scientifique-biceab-113595,2026-08-04,2026-08-04,Science et techno,Famille,En salle,Entrée libre,Gratuit,Ahuntsic-Cartierville,nan,45.530181,-73.715802,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 70 m + BIXI 266 m', 'Indoor venue', 'Walk-in (no registration)']",False,,0,No accessible metro station nearby
111844,LE CASH VAUT RIEN - KNLO,L'arrondissement d'Outremont présente Le Cash Vaut Rien de KNLO le samedi 29 août 2026 dans le cadre de Zone en art.,"The Outremont borough will present KNLO's *Le Cash Vaut Rien* on Saturday, August 29, 2026, as part of the Zone en art festival.",https://montreal.ca/evenements/le-cash-vaut-rien-knlo-111844,2026-08-29,2026-08-29,Musique,Pour tous,En salle,Entrée libre,Gratuit,Outremont,nan,45.519961599870896,-73.60882893936181,city,88.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 483 m + BIXI 95 m', 'Indoor venue', 'Walk-in (no registration)']",False,1470.0,986,Nearest accessible metro 1469 m
114395,Cinéclub Passerelles Interculturelles : Courts- métrages de Karla Meza,Cinéclub Passerelees Interculturelles : Courts-métrages de Karla Maza à la bibliothèque interculturelle.,Passerelees Interculturelles Film Club: Short films by Karla Maza at the Intercultural Library.,https://montreal.ca/evenements/cineclub-passerelles-interculturelles-courts-metrages-de-karla-meza-114395,2026-08-09,2026-08-09,Cinéma,Adultes,En salle,Sur inscription,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.503324,-73.636934,city,59.0,Getting There,🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 973 m + BIXI 35 m', 'Indoor venue', 'Registration required']",False,2132.0,1159,Nearest accessible metro 2132 m
114555,Heures du conte,Heure du conte et pique-nique pour toute la famille.,Storytime and a picnic for the whole family.,https://montreal.ca/evenements/heures-du-conte-114555,2026-07-16,2026-07-16,Heure du conte,Enfants,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Indoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
114556,Heures du conte,Heure du conte et pique-nique pour toute la famille.,Storytime and a picnic for the whole family.,https://montreal.ca/evenements/heures-du-conte-114556,2026-07-23,2026-07-23,Heure du conte,Enfants,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Indoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
114557,Heures du conte,Heure du conte et pique-nique pour toute la famille.,Storytime and a picnic for the whole family.,https://montreal.ca/evenements/heures-du-conte-114557,2026-07-30,2026-07-30,Heure du conte,Enfants,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Indoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
114558,Heures du conte,Heure du conte et pique-nique pour toute la famille.,Storytime and a picnic for the whole family.,https://montreal.ca/evenements/heures-du-conte-114558,2026-08-06,2026-08-06,Heure du conte,Enfants,À l'extérieur,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Outdoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
114559,Heures du conte,Heure du conte et pique-nique pour toute la famille.,Storytime and a picnic for the whole family.,https://montreal.ca/evenements/heures-du-conte-114559,2026-08-13,2026-08-13,Heure du conte,Enfants,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Indoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
114561,Bébé-conte sous les arbres,Heure du conte pour les 0 à 18 mois,Storytime for children ages 0 to 18 months,https://montreal.ca/evenements/bebe-conte-sous-les-arbres-114561,2026-07-15,2026-07-15,Heure du conte,Enfants d'âge préscolaire,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Indoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
114562,Bébé-conte sous les arbres,Heure du conte pour les 0 à 18 mois,Storytime for children ages 0 to 18 months,https://montreal.ca/evenements/bebe-conte-sous-les-arbres-114562,2026-07-29,2026-07-29,Heure du conte,Enfants d'âge préscolaire,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Indoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
114563,Bébé-conte sous les arbres,Heure du conte pour les 0 à 18 mois,Storytime for children ages 0 to 18 months,https://montreal.ca/evenements/bebe-conte-sous-les-arbres-114563,2026-08-12,2026-08-12,Heure du conte,Enfants d'âge préscolaire,En salle,Entrée libre,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.546088,-73.616128,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 735 m + BIXI 154 m', 'Indoor venue', 'Walk-in (no registration)']",False,800.0,65,Nearest accessible metro 800 m
112501,Activités ludiques de vulgarisation scientifique - BiCéab,"Biogéochimie, lacs Québec, activités enfants, vulgarisation scientifique, bibliothèque Saint-Léonard, jardin extérieur, environnement, pollution aquatique.","Biogeochemistry, Quebec lakes, children's activities, science outreach, Saint-Léonard Library, outdoor garden, environment, water pollution.",https://montreal.ca/evenements/activites-ludiques-de-vulgarisation-scientifique-biceab-112501,2026-08-08,2026-08-08,Science et techno,Famille,En salle,Entrée libre,Gratuit,Saint-Léonard,nan,45.58577,-73.598376,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 178 m + BIXI 255 m', 'Indoor venue', 'Walk-in (no registration)']",False,,1955,No accessible metro station nearby
110970,Kupkua - Tondoa et Raíz Viva,Spectacle de danse et de musique colombienne présenté gratuitement en plein air au Théâtre de Verdure du Parc La Fontaine de Montréal.,A Colombian dance and music show presented free of charge outdoors at the Théâtre de Verdure in Montreal’s La Fontaine Park.,https://montreal.ca/evenements/kupkua-tondoa-et-raiz-viva-110970,2026-07-23,2026-07-23,Danse,Pour tous,En salle,Entrée libre,Gratuit,Ville de Montréal,nan,45.525131210929,-73.571433068956,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 787 m + BIXI 80 m', 'Indoor venue', 'Walk-in (no registration)']",False,842.0,55,Nearest accessible metro 842 m
112249,Atelier d'écriture : le récit apocalyptique 2/2 (Adultes),"Ateliers gratuits, en présentiel, à la bibliothèque Frontenac, à Montréal.",Free in-person workshops at the Frontenac Library in Montreal.,https://montreal.ca/evenements/atelier-decriture-le-recit-apocalyptique-22-adultes-112249,2026-08-04,2026-08-04,Art et artisanat,Adultes,En salle,Entrée libre,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,88.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 68 m + BIXI 115 m', 'Indoor venue', 'Walk-in (no registration)']",False,1024.0,956,Nearest accessible metro 1024 m
111302,Marsupilami,Le film Marsupilami est présenté gratuitement au parc Joseph-Paré dans le cadre de la série Cinéma en famille le 5 août 2026.,"The movie *Marsupilami* will be shown for free at Joseph-Paré Park as part of the Family Movie Series on August 5, 2026.",https://montreal.ca/evenements/marsupilami-111302,2026-08-05,2026-08-05,Cinéma,Pour tous,En salle,Entrée libre,Gratuit,Rosemont–La Petite-Patrie,nan,45.574661472009,-73.57093334198,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 117 m + BIXI 292 m', 'Indoor venue', 'Walk-in (no registration)']",False,2404.0,501,Nearest accessible metro 2404 m
111297,Arco,Le film Arco est présenté gratuitement au parc Joseph-Paré le 29 juillet 2026 dans le cadre de la Série Cinéma en famille.,"The film *Arco* will be screened for free at Joseph-Paré Park on July 29, 2026, as part of the Family Film Series.",https://montreal.ca/evenements/arco-111297,2026-07-29,2026-07-29,Cinéma,Pour tous,En salle,Entrée libre,Gratuit,Rosemont–La Petite-Patrie,nan,45.574661472009,-73.57093334198,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 117 m + BIXI 292 m', 'Indoor venue', 'Walk-in (no registration)']",False,2404.0,501,Nearest accessible metro 2404 m
